timestamps,TP9,AF7,AF8,TP10,Right AUX
1678021447.396,-102.051,-31.738,-2.441,-80.566,-58.105
1678021447.400,-82.520,-46.387,-7.324,-59.570,6.836
1678021447.404,-75.195,-45.898,-13.672,-70.801,-234.863
1678021447.408,-61.523,-47.363,-15.137,-58.105,-283.203
1678021447.412,-47.363,-59.570,-15.625,-36.621,-257.324
1678021447.416,-41.992,-71.289,-21.973,-29.785,-181.641
1678021447.420,-37.109,-64.453,-39.551,-17.090,-167.969
1678021447.423,-28.320,-54.199,-46.875,-6.836,-118.164
1678021447.427,-12.695,-59.570,-48.340,-2.930,139.160
1678021447.431,5.371,-80.078,-55.664,14.648,-67.383
1678021447.435,17.090,-86.426,-62.500,37.109,-200.684
1678021447.439,46.875,-63.477,-70.312,48.340,-19.531
1678021521.137,-20.508,-43.945,-41.504,-37.598,-83.984
1678021521.141,-34.180,-44.922,-36.621,-33.691,69.336
1678021521.145,-46.387,-49.316,-26.855,-55.664,-34.180
1678021521.149,-53.711,-46.875,-28.320,-93.750,-342.773
1678021521.153,-44.434,-36.133,-28.809,-48.340,-132.324
1678021521.157,-11.719,-33.203,-18.555,-9.277,204.102
1678021521.161,-4.395,-37.109,-21.484,-30.762,148.926
1678021521.164,-33.203,-43.457,-29.785,-66.895,-147.949
1678021521.168,-59.570,-36.133,-30.762,-84.961,-285.156
1678021521.172,-27.344,-32.227,-32.227,-39.551,75.684
1678021521.176,-27.832,-41.016,-34.180,-29.785,106.934
1678021521.180,-34.668,-43.457,-31.738,-47.363,-32.227
1678021521.181,-42.480,-40.039,-31.250,-64.941,-4.883
1678021521.185,-59.082,-34.668,-33.691,-80.566,-109.375
1678021521.189,-48.340,-54.199,-36.133,-61.035,-166.016
1678021521.193,-33.203,-58.105,-32.715,-40.039,-33.203
1678021521.197,-27.832,-34.668,-30.273,-45.410,96.191
1678021521.201,-35.645,-17.090,-28.320,-65.918,105.469
1678021521.205,-44.922,-5.859,-21.484,-84.473,-62.012
1678021521.208,-38.574,-13.672,-23.438,-75.195,-182.617
1678021521.212,-27.832,-12.695,-20.508,-37.598,58.105
1678021521.216,-59.082,-11.719,-19.531,-30.273,304.688
1678021521.220,-77.148,-16.113,-16.113,-75.195,-50.293
1678021521.224,-85.449,-7.812,-6.836,-144.531,-304.199
1678021521.251,-91.797,5.371,9.277,-113.770,-18.066
1678021521.255,-76.660,19.531,21.484,-62.988,148.926
1678021521.259,-69.336,46.875,6.836,-95.703,72.266
1678021521.263,-125.977,67.871,6.348,-161.621,-17.090
1678021521.267,-194.336,77.637,36.133,-227.539,-97.656
1678021521.271,-230.957,79.102,63.965,-248.047,-102.051
1678021521.275,-229.980,87.402,71.777,-239.746,-14.160
1678021521.278,-264.648,76.172,51.758,-289.062,50.781
1678021521.282,-311.035,73.242,43.457,-341.309,250.488
1678021521.286,-327.148,83.008,46.875,-384.766,2.441
1678021521.290,-323.730,78.613,57.617,-373.535,-270.996
1678021521.294,-315.918,89.844,64.941,-316.895,-51.758
1678021521.272,-315.918,93.750,57.129,-329.102,50.293
1678021521.276,-290.039,70.312,53.223,-353.516,-61.035
1678021521.280,-305.176,63.477,50.781,-380.371,-252.441
1678021521.284,-315.430,102.539,44.434,-391.602,-277.832
1678021521.288,-288.574,126.465,30.273,-332.520,1.953
1678021521.292,-270.508,112.305,38.574,-303.223,212.402
1678021521.296,-270.996,87.891,52.246,-312.012,59.570
1678021521.299,-268.066,85.938,38.574,-321.777,-150.879
1678021521.303,-262.695,83.496,26.367,-334.473,74.707
1678021521.307,-245.117,62.500,23.926,-296.875,79.102
1678021521.311,-211.914,52.246,29.297,-255.859,0.977
1678021521.315,-218.262,42.480,27.344,-272.461,23.438
1678021521.317,-228.516,42.969,14.160,-312.500,-110.352
