timestamps,TP9,AF7,AF8,TP10,Right AUX
1678024539.435,-41.504,-29.785,-27.344,12.207,-72.754
1678024539.439,-30.762,-34.668,-28.809,-24.902,16.602
1678024539.443,-33.691,-33.203,-27.832,-87.402,-45.410
1678024539.447,-46.875,-31.738,-32.227,-83.984,-120.605
1678024539.451,-55.176,-31.738,-32.227,-29.297,-56.641
1678024539.455,-43.457,-35.645,-24.902,9.277,40.527
1678024539.459,-26.367,-37.109,-26.367,-17.578,-12.207
1678024539.462,-26.855,-36.133,-30.762,-73.730,-106.934
1678024539.466,-38.086,-32.227,-28.809,-72.266,101.562
1678024539.470,-46.875,-36.133,-28.320,-26.367,104.004
1678024539.474,-44.922,-42.969,-29.297,9.766,-108.398
1678024539.478,-30.273,-38.086,-33.691,-3.418,-37.598
1678024539.481,-30.273,-38.574,-29.297,-71.289,-147.949
1678024539.485,-47.852,-36.621,-25.391,-28.809,-132.812
1678024539.489,-50.293,-39.062,-20.996,16.602,-21.484
1678024539.493,-29.297,-33.203,-14.648,9.277,50.781
1678024539.497,-15.625,-27.344,-12.207,-43.457,-0.977
1678024539.501,-21.484,-29.297,-15.137,-61.035,-74.219
1678024539.504,-35.156,-29.785,-18.066,-17.090,6.348
1678024539.508,-37.598,-34.180,-20.020,30.273,386.719
1678024539.512,-21.973,-35.156,-20.996,21.484,276.855
1678024539.516,-10.742,-30.273,-23.438,-37.109,-111.816
1678024539.520,-15.625,-26.855,-25.879,-63.477,-195.312
1678024539.524,-26.855,-24.902,-20.508,-27.344,-208.008
1678024539.528,-33.691,-24.414,-20.020,20.996,-107.422
1678024539.532,-32.227,-24.414,-24.414,15.137,-96.191
1678024539.536,-27.344,-28.809,-23.438,-40.039,-138.184
1678024539.540,-32.227,-25.391,-26.367,-77.637,-115.723
1678024539.544,-45.410,-25.391,-27.832,-46.387,-84.473
1678024539.548,-51.270,-27.344,-24.902,9.277,-70.801
1678024539.551,-35.156,-27.832,-18.555,26.367,210.938
1678024539.555,-19.043,-31.250,-16.113,-22.949,240.234
1678024539.559,-24.414,-24.902,-20.020,-78.613,-185.059
1678024539.563,-40.527,-18.555,-19.531,-56.152,-218.750
1678024539.567,-44.922,-20.020,-18.555,-0.488,-93.262
1678024539.567,-36.621,-20.508,-19.043,20.996,-99.609
1678024539.571,-30.762,-19.043,-17.090,-22.461,-123.535
1678024539.575,-29.297,-19.043,-16.602,-74.219,-93.750
1678024539.579,-37.598,-20.508,-20.508,-62.500,-57.617
1678024539.583,-44.922,-23.438,-21.484,-2.930,-6.348
1678024539.587,-38.574,-20.996,-15.625,30.762,16.602
1678024539.591,-25.391,-16.113,-14.648,-5.371,87.402
1678024539.594,-28.320,-20.508,-17.090,-54.199,327.637
